Date,Academy,FirstName,LastName,Psychometrics,Presentation
2019-06-18,London Academy,Rana,Antoniou,0.47,0.65625
2019-06-18,London Academy,Agnes,Attack,0.48,0.65625
2019-06-18,London Academy,Putnem,Ericsson,0.51,0.6875
2019-06-18,London Academy,Dean,Bridle,0.55,0.4375
2019-06-18,London Academy,Brod,Blunden,0.59,0.5625
2019-06-18,London Academy,Georgette,Giacomo,0.56,0.65625
2019-06-18,London Academy,Hubey,Brookes,0.49,0.75
2019-06-18,London Academy,York,Sygroves,0.61,0.6875
2019-06-18,London Academy,Nil,Iacovo,0.58,0.46875
2019-06-18,London Academy,Helena,Swire,0.63,0.75
2019-06-18,London Academy,Ginevra,Paice,0.59,0.5
2019-06-18,London Academy,Chane,Wetwood,0.51,0.625
2019-06-18,London Academy,Barbra,Polleye,0.52,0.6875
2019-06-18,London Academy,Shelbi,Waddingham,0.54,0.65625
2019-06-18,London Academy,Aindrea,Normanvill,0.58,0.71875
2019-06-18,London Academy,Hilliard,Trusse,0.39,0.6875
2019-06-18,London Academy,Lexine,Rapson,0.61,0.65625
2019-06-18,London Academy,Cati,Dumphries,0.62,0.84375
2019-06-18,London Academy,Terrell,Orridge,0.57,0.84375
2019-06-18,London Academy,Benedick,De Roberto,0.49,0.625
2019-06-18,London Academy,Cornelia,Artist,0.61,0.59375
2019-06-18,London Academy,Muhammad,Linn,0.62,0.59375
2019-06-18,London Academy,Elicia,Broggio,0.59,0.625
2019-06-18,London Academy,Adler,Wingatt,0.58,0.71875
2019-06-18,London Academy,Jeffrey,Borrell,0.43,0.5
2019-06-18,London Academy,Ashbey,Seakes,0.59,0.5
2019-06-18,London Academy,Patrice,Dowe,0.45,0.71875
2019-06-18,London Academy,Calida,Behr,0.66,0.65625
2019-06-18,London Academy,Mora,Joutapavicius,0.56,0.59375
2019-06-18,London Academy,Tadeas,Bidmead,0.59,0.75
2019-06-18,London Academy,Mathian,Crews,0.43,0.78125
2019-06-18,London Academy,Clywd,Musgrove,0.59,0.625
2019-06-18,London Academy,Darn,Kirkby,0.52,0.59375
2019-06-18,London Academy,Yvor,Shepstone,0.54,0.5625
2019-06-18,London Academy,Maible,Antic,0.53,0.5625
2019-06-18,London Academy,Carlo,Beekman,0.52,0.46875
2019-06-18,London Academy,Kat,Sutherland,0.55,0.65625
2019-06-18,London Academy,Leland,Wither,0.58,0.625
2019-06-18,London Academy,Murvyn,Budnk,0.48,0.75
2019-06-18,London Academy,Brandise,Moston,0.69,0.78125
2019-06-18,London Academy,Daniele,Iskowicz,0.53,0.53125
2019-06-18,London Academy,Wilden,Claisse,0.64,0.78125
2019-06-18,London Academy,Boycey,Mcspirron,0.48,0.625
2019-06-18,London Academy,Nealon,Cisland,0.6,0.4375
2019-06-18,London Academy,Lavinie,Marshman,0.51,0.59375
2019-06-18,London Academy,Larry,Claridge,0.52,0.65625
2019-09-18,London Academy,Paulita,Simmonds,0.53,0.4375
2019-09-18,London Academy,Gifford,Ganter,0.59,0.71875
2019-09-18,London Academy,Demott,Rohlf,0.42,0.4375
2019-09-18,London Academy,Weylin,Chong,0.58,0.65625
2019-09-18,London Academy,Dorice,Slides,0.6,0.65625
2019-09-18,London Academy,Sumner,Kop,0.63,0.65625
2019-09-18,London Academy,Delmore,Mcknish,0.56,0.625
2019-09-18,London Academy,Schuyler,Mckimm,0.6,0.5625
2019-09-18,London Academy,Donovan,Whistan,0.58,0.625
2019-09-18,London Academy,Had,Veazey,0.59,0.75
2019-09-18,London Academy,Sven,Antonescu,0.53,0.75
2019-09-18,London Academy,Rafferty,Camamile,0.49,0.6875
2019-09-18,London Academy,Grazia,Macginney,0.56,0.71875
2019-09-18,London Academy,Aldwin,Ginman,0.61,0.65625
2019-09-18,London Academy,Augustine,Corey,0.48,0.65625
2019-09-18,London Academy,Salmon,Blinder,0.56,0.71875
2019-09-18,London Academy,Kahaleel,Tatem,0.58,0.625
2019-09-18,London Academy,Erek,O'Doran,0.62,0.59375
2019-09-18,London Academy,Reynard,Ilyenko,0.59,0.71875
2019-09-18,London Academy,Lisle,Stolli,0.7,0.625
2019-09-18,London Academy,Reinaldos,Tolefree,0.42,0.6875
2019-09-18,London Academy,Rance,Wilsone,0.44,0.65625
2019-09-18,London Academy,Melonie,Duffet,0.45,0.625
2019-09-18,London Academy,Urson,Sibthorp,0.55,0.65625
2019-09-18,London Academy,King,Janatka,0.53,0.71875
2019-09-18,London Academy,Dinnie,Baleine,0.52,0.65625
2019-09-18,London Academy,Beltran,Jolly,0.53,0.65625
2019-09-18,London Academy,Gare,Halpen,0.43,0.625
2019-09-18,London Academy,Urban,Bootland,0.51,0.78125
2019-09-18,London Academy,Elvira,Valentine,0.49,0.5625
2019-09-18,London Academy,Brandie,Birkin,0.51,0.71875
2019-09-18,London Academy,Malinde,Mowsdale,0.47,0.6875
2019-09-18,London Academy,Deana,Salerno,0.54,0.59375
2019-09-18,London Academy,Yankee,Garmon,0.54,0.625
2019-12-19,Birmingham Academy,Alayne,Farrans,0.6,0.59375
2019-12-19,Birmingham Academy,Jaclin,Heasman,0.66,0.28125
2019-12-19,Birmingham Academy,Olly,Lannen,0.53,0.75
2019-12-19,Birmingham Academy,Reba,Cosser,0.65,0.71875
2019-12-19,Birmingham Academy,Leif,Forsyth,0.58,0.65625
2019-12-19,Birmingham Academy,Vidovic,Niblett,0.66,0.625
2019-12-19,Birmingham Academy,Whit,Brisse,0.61,0.65625
2019-12-19,Birmingham Academy,Miof,Mela Woodland,0.36,0.65625
2019-12-19,Birmingham Academy,Trudey,Brockman,0.58,0.78125
2019-12-19,Birmingham Academy,Gunilla,Lucken,0.55,0.75
2019-12-19,Birmingham Academy,Yorgos,O'Rourke,0.56,0.46875
2019-12-19,Birmingham Academy,Fair,Ivashintsov,0.57,0.6875
2019-12-19,Birmingham Academy,Lethia,Crow,0.56,0.65625
2019-12-19,Birmingham Academy,Eyde,Boughton,0.64,0.625
2019-12-19,Birmingham Academy,Thom,Derwin,0.66,0.65625
2019-12-19,Birmingham Academy,Uriel,Lamplough,0.58,0.46875
2019-12-19,Birmingham Academy,Erica,Soughton,0.56,0.59375
2019-12-19,Birmingham Academy,Prudence,Harrill,0.56,0.5
2019-12-19,Birmingham Academy,Godfry,Sephton,0.67,0.71875
2019-12-19,Birmingham Academy,Esmaria,Rapp,0.55,0.65625
2019-12-19,Birmingham Academy,Clifford,Randle,0.52,0.65625
2019-12-19,Birmingham Academy,Alfons,Krauze,0.46,0.71875
2019-12-19,Birmingham Academy,Dottie,Le Prevost,0.51,0.59375
2019-12-19,Birmingham Academy,Suzie,Orable,0.46,0.4375
2019-12-19,Birmingham Academy,Arden,Tolossi,0.59,0.5625
2019-12-19,Birmingham Academy,Devina,Franz-Schoninger,0.48,0.59375
2019-12-19,Birmingham Academy,Eduino,Huertas,0.47,0.75
2019-12-19,Birmingham Academy,Sammy,Macsweeney,0.48,0.65625
2019-02-19,London Academy,Hakeem,Ivermee,0.52,0.71875
2019-02-19,London Academy,Alvy,Bowering,0.44,0.625
2019-02-19,London Academy,Larine,Burcombe,0.54,0.5625
2019-02-19,London Academy,Nicolai,Stockey,0.57,0.59375
2019-02-19,London Academy,Andros,Wickson,0.54,0.53125
2019-02-19,London Academy,Maudie,Dadswell,0.59,0.71875
2019-02-19,London Academy,Ozzy,Mattaus,0.47,0.625
2019-02-19,London Academy,Joanne,Le Jean,0.52,0.8125
2019-02-19,London Academy,Shelley,O'Dyvoie,0.61,0.71875
2019-02-19,London Academy,Harwilll,Pownall,0.52,0.5
2019-02-19,London Academy,Marco,Torra,0.65,0.625
2019-02-19,London Academy,Nerissa,Culvey,0.5,0.53125
2019-02-19,London Academy,Jefferson,Paynton,0.56,0.53125
2019-02-19,London Academy,Alric,Pettigrew,0.42,0.59375
2019-02-19,London Academy,Elroy,Hatchell,0.64,0.65625
2019-02-19,London Academy,Barbabas,Huygens,0.59,0.71875
2019-02-19,London Academy,Julita,Benoy,0.57,0.84375
2019-02-19,London Academy,Malachi,Carlisso,0.75,0.75
2019-02-19,London Academy,Saxon,Mctiernan,0.55,0.6875
2019-02-19,London Academy,Jarred,Connar,0.52,0.40625
2019-02-19,London Academy,Elinore,Dunnan,0.63,0.59375
2019-02-19,London Academy,Hilarius,Zywicki,0.62,0.71875
2019-02-19,London Academy,Elysee,Mardoll,0.59,0.8125
2019-02-19,London Academy,Shea,Skillett,0.57,0.78125
2019-02-19,London Academy,Cleve,Hallbord,0.69,0.625
2019-02-19,London Academy,Garrett,Sprulls,0.6,0.5
2019-02-19,London Academy,Andris,Frangello,0.44,0.53125
2019-02-19,London Academy,Jozef,Vedekhin,0.52,0.65625
2019-06-19,London Academy,Ola,Robelet,0.61,0.71875
2019-06-19,London Academy,Leoline,Stelli,0.59,0.59375
2019-06-19,London Academy,Adeline,Ordidge,0.54,0.625
2019-06-19,London Academy,Stanleigh,Huson,0.53,0.6875
2019-06-19,London Academy,Lenora,Gannicott,0.53,0.59375
2019-06-19,London Academy,Cleveland,Vasyukhin,0.55,0.53125
2019-06-19,London Academy,Fidel,Norval,0.64,0.5625
2019-06-19,London Academy,Marvin,Gorger,0.63,0.59375
2019-06-19,London Academy,Rosalinde,Smallshaw,0.63,0.6875
2019-06-19,London Academy,Hale,Godbald,0.65,0.375
2019-06-19,London Academy,Norbert,Dye,0.56,0.3125
2019-06-19,London Academy,Khalil,Vosper,0.58,0.4375
2019-06-19,London Academy,Shermy,Swancock,0.54,0.65625
2019-06-19,London Academy,Robin,Fugere,0.54,0.40625
2019-06-19,London Academy,Keen,Bentham3,0.5,0.75
2019-06-19,London Academy,Melony,Tristram,0.51,0.625
2019-06-19,London Academy,Cassaundra,Yuill,0.54,0.65625
2019-06-19,London Academy,Farica,Harding,0.67,0.65625
2019-06-19,London Academy,Jessamyn,Reightley,0.63,0.59375
2019-06-19,London Academy,Serge,Muehle,0.53,0.5
2019-06-19,London Academy,Sydney,Burchmore,0.61,0.6875
2019-06-19,London Academy,Bourke,Belsey,0.53,0.5625
2019-06-19,London Academy,Maury,Hallybone,0.49,0.5
2019-06-19,London Academy,Wolfgang,O'Grady,0.46,0.875
2019-06-19,London Academy,Candi,Camillo,0.61,0.78125
2019-06-19,London Academy,Silvano,Maccague,0.47,0.5
2019-06-19,London Academy,Jerome,Kasting,0.58,0.65625
2019-06-19,London Academy,Devlen,Froome,0.55,0.5625
2019-03-19,London Academy,Tonia,Goodie,0.57,0.65625
2019-03-19,London Academy,Cort,Trow,0.62,0.3125
2019-03-19,London Academy,Henrik,Mott,0.56,0.59375
2019-03-19,London Academy,Willy,Murphey,0.52,0.6875
2019-03-19,London Academy,Jeromy,Mebius,0.61,0.78125
2019-03-19,London Academy,Eliot,Frank,0.56,0.625
2019-03-19,London Academy,Ganny,Brumham,0.52,0.46875
2019-03-19,London Academy,Hermia,Vitte,0.47,0.75
2019-03-19,London Academy,Zitella,Hembery,0.7,0.625
2019-03-19,London Academy,Elfreda,Aburrow,0.59,0.625
2019-03-19,London Academy,Bette-Ann,Lemmers,0.56,0.5625
2019-03-19,London Academy,Romona,Buye,0.59,0.625
2019-03-19,London Academy,Melvyn,Garstang,0.45,0.46875
2019-03-19,London Academy,Carmelina,Thorington,0.55,0.65625
2019-03-19,London Academy,Tracey,Spratley,0.55,0.5625
2019-03-19,London Academy,Francois,Earengey,0.48,0.46875
2019-03-19,London Academy,Hughie,Yeliashev,0.6,0.71875
2019-03-19,London Academy,Evin,Bennallck,0.65,0.5625
2019-03-19,London Academy,Glen,Lillo,0.49,0.59375
2019-03-19,London Academy,Ezekiel,Lemerie,0.57,0.65625
2019-03-19,London Academy,Julina,Hartles,0.52,0.625
2019-03-19,London Academy,Langsdon,Brashaw,0.56,0.4375
2019-03-19,London Academy,Sher,Biesinger,0.51,0.71875
2019-03-19,London Academy,Sheffield,Furzer,0.58,0.71875
2019-03-19,London Academy,Rhonda,Dupree,0.45,0.71875
2019-03-19,London Academy,Danielle,Absolom,0.61,0.53125
2019-03-19,London Academy,Tommie,Hammerman,0.55,0.6875
2019-03-19,London Academy,Ania,Silver,0.62,0.78125
2019-03-19,London Academy,Amelina,Posnett,0.5,0.625
2019-03-19,London Academy,Ashley,Fudge,0.63,0.71875
2019-03-19,London Academy,Nadia,Wheelton,0.54,0.5625
2019-03-19,London Academy,Gearard,Slegg,0.66,0.59375
2019-03-19,London Academy,Dick,Rubinshtein,0.55,0.8125
2019-03-19,London Academy,Waly,Napton,0.54,0.34375
2019-03-19,London Academy,Artair,Cartman,0.6,0.6875
2019-03-19,London Academy,Mattias,Blanpein,0.58,0.5625
2019-03-19,London Academy,Jaymee,Riden,0.54,0.625
2019-11-19,London Academy,Nicolette,Bonehill,0.47,0.625
2019-11-19,London Academy,Mona,Orviss,0.5,0.46875
2019-11-19,London Academy,Isahella,Swindells,0.49,0.6875
2019-11-19,London Academy,Rebekah,Sugge,0.58,0.75
2019-11-19,London Academy,Teirtza,Docharty,0.62,0.8125
2019-11-19,London Academy,Bev,Ferri,0.62,0.65625
2019-11-19,London Academy,Cacilie,Rewcassell,0.6,0.65625
2019-11-19,London Academy,Syman,Guynemer,0.59,0.5625
2019-11-19,London Academy,Ulick,Kinane,0.42,0.46875
2019-11-19,London Academy,Sigismundo,Shellibeer,0.53,0.71875
2019-11-19,London Academy,Tallie,Mortimer,0.52,0.6875
2019-11-19,London Academy,Burk,Mackilpatrick,0.54,0.65625
2019-11-19,London Academy,Karyn,Huortic,0.58,0.59375
2019-11-19,London Academy,Carmita,Chillistone,0.5,0.5625
2019-11-19,London Academy,Lawton,Howley,0.52,0.84375
2019-11-19,London Academy,Alair,Patey,0.57,0.5625
2019-11-19,London Academy,Christan,Mityashin,0.62,0.78125
2019-11-19,London Academy,Irwinn,Goaks,0.58,0.6875
2019-11-19,London Academy,Arny,Dobrowolny,0.64,0.53125
2019-09-19,Birmingham Academy,Dorri,Mcmillian,0.62,0.5625
2019-09-19,Birmingham Academy,Zorah,Grasser,0.56,0.8125
2019-09-19,Birmingham Academy,Dana,Boldra,0.5,0.53125
2019-09-19,Birmingham Academy,Erek,Chadney,0.61,0.65625
2019-09-19,Birmingham Academy,Jenilee,Albury,0.55,0.5625
2019-09-19,Birmingham Academy,Cherlyn,Mclaverty,0.6,0.625
2019-09-19,Birmingham Academy,Carter,Kingswold,0.5,0.5
2019-09-19,Birmingham Academy,Bradan,Wickman,0.69,0.71875
2019-09-19,Birmingham Academy,Porty,Du Plantier,0.6,0.5625
2019-09-19,Birmingham Academy,Minnie,Gittose,0.63,0.65625
2019-09-19,Birmingham Academy,Delmor,Phuprate,0.61,0.40625
2019-09-19,Birmingham Academy,Claiborne,Jesper,0.54,0.5625
2019-09-19,Birmingham Academy,Husein,Gartside,0.51,0.59375
2019-09-19,Birmingham Academy,Silas,Blowin,0.55,0.625
2019-09-19,Birmingham Academy,Auria,Shafto,0.55,0.78125
2019-09-19,Birmingham Academy,Quill,Buzin,0.5,0.65625
2019-09-19,Birmingham Academy,Raye,Terbrug,0.65,0.4375
2019-09-19,Birmingham Academy,Winna,Olive,0.6,0.5625
2019-09-19,Birmingham Academy,Tedd,Hurl,0.69,0.4375
2019-09-19,Birmingham Academy,Bartie,Grayson,0.46,0.5
2019-09-19,Birmingham Academy,Juieta,Mulliss,0.51,0.6875
2019-09-19,Birmingham Academy,Friedrick,Hawkey,0.54,0.625
2019-09-19,Birmingham Academy,Zandra,Makepeace,0.54,0.625
2019-09-19,Birmingham Academy,Bert,Losty,0.48,0.625
2019-09-19,Birmingham Academy,Darill,Whapples,0.47,0.5625
2019-09-19,Birmingham Academy,Vivianna,Letty,0.56,0.59375
2019-04-02,London Academy,Theadora,Berkelay,0.59,0.375
2019-04-02,London Academy,Austina,Depper,0.48,0.5625
2019-04-02,London Academy,Nance,Crate,0.55,0.5
2019-04-02,London Academy,Shelia,Carlesi,0.59,0.6875
2019-04-02,London Academy,Clemente,Akitt,0.5,0.71875
2019-04-02,London Academy,Shalna,Jzak,0.4,0.59375
2019-04-02,London Academy,Chicky,Sawbridge,0.64,0.78125
2019-04-02,London Academy,Tori,Weatherhill,0.56,0.5625
2019-04-02,London Academy,Maryann,Scarre,0.4,0.78125
2019-04-02,London Academy,Mira,Bofield,0.54,0.75
2019-04-02,London Academy,Maurita,Gimblet,0.62,0.6875
2019-04-02,London Academy,Grady,Romeo,0.51,0.46875
2019-04-02,London Academy,Cami,Burberow,0.62,0.8125
2019-04-02,London Academy,Winnie,Waskett,0.53,0.6875
2019-04-02,London Academy,Benedick,Bernardeau,0.58,0.75
2019-04-02,London Academy,Linn,Miners,0.46,0.59375
2019-04-02,London Academy,Prudy,Jouannin,0.45,0.5
2019-04-02,London Academy,Amerigo,Graysmark,0.6,0.59375
2019-04-02,London Academy,Lavinie,De Quesne,0.61,0.59375
2019-04-02,London Academy,Vivien,Beiderbeck,0.65,0.59375
2019-04-02,London Academy,Teddi,Junifer,0.48,0.78125
2019-04-02,London Academy,Scot,Rankine,0.46,0.78125
2019-04-02,London Academy,Valida,Ketchaside,0.42,0.28125
2019-04-02,London Academy,Bourke,Caudrey,0.49,0.75
2019-04-02,London Academy,Howie,Haith,0.55,0.65625
2019-04-02,London Academy,Josselyn,Kaindl,0.62,0.5
2019-01-02,London Academy,Talya,Placidi,0.57,0.59375
2019-01-02,London Academy,Crysta,Aikett,0.68,0.5625
2019-01-02,London Academy,Rheta,Assel,0.67,0.65625
2019-01-02,London Academy,Hernando,Guage,0.53,0.53125
2019-01-02,London Academy,Reinwald,Corish,0.48,0.625
2019-01-02,London Academy,Leroi,Shurmer,0.51,0.5625
2019-01-02,London Academy,Emmy,Luckings,0.57,0.53125
2019-01-02,London Academy,Harry,Orcas,0.56,0.625
2019-01-02,London Academy,Hillery,Hunnicutt,0.43,0.5625
2019-01-02,London Academy,Elsinore,Marcussen,0.47,0.5625
2019-01-02,London Academy,Mariele,Steedman,0.65,0.59375
2019-01-02,London Academy,Sigrid,Veitch,0.57,0.625
2019-01-02,London Academy,Allegra,Aspland,0.58,0.53125
2019-01-02,London Academy,Stormi,Kment,0.42,0.5625
2019-01-02,London Academy,Esteban,Warn,0.47,0.5
2019-01-02,London Academy,Kincaid,Osipov,0.61,0.53125
2019-07-02,London Academy,Christian,Clowley,0.46,0.65625
2019-07-02,London Academy,Andriana,Uc,0.55,0.65625
2019-07-02,London Academy,Isacco,Teese,0.53,0.53125
2019-07-02,London Academy,Mathilde,Keppin,0.54,0.59375
2019-07-02,London Academy,Kitty,Allen,0.55,0.53125
2019-07-02,London Academy,Albina,Alves,0.54,0.5625
2019-07-02,London Academy,Shanie,Deniso,0.58,0.4375
2019-07-02,London Academy,Chevy,Pyburn,0.5,0.625
2019-07-02,London Academy,Larisa,Warrington,0.55,0.71875
2019-07-02,London Academy,Demetrius,Dunbavin,0.53,0.59375
2019-07-02,London Academy,Arty,Indruch,0.56,0.75
2019-07-02,London Academy,Darcy,Dowbakin,0.48,0.5
2019-07-02,London Academy,Eba,Gary,0.58,0.59375
2019-07-02,London Academy,D'Arcy,Bover,0.56,0.84375
2019-07-02,London Academy,Abraham,Rockell,0.6,0.5625
2019-07-02,London Academy,Chev,Spillane,0.53,0.71875
2019-07-02,London Academy,Beauregard,Cornehl,0.56,0.75
2019-07-02,London Academy,Duky,Shailer,0.51,0.6875
2019-07-02,London Academy,Waverley,Deacock,0.6,0.625
2019-07-02,London Academy,Sorcha,Argue,0.52,0.46875
2019-07-02,London Academy,Frankie,Boseley,0.51,0.59375
2019-07-02,London Academy,Marlow,Turbitt,0.43,0.65625
2019-07-02,London Academy,Matt,Roocroft,0.42,0.71875
2019-07-02,London Academy,Honor,Huntall,0.56,0.71875
2019-07-02,London Academy,Yankee,Northing,0.54,0.6875
2019-07-02,London Academy,Germaine,Kitchenside,0.49,0.90625
2019-07-02,London Academy,Berti,Nayer,0.51,0.8125
2019-07-02,London Academy,Gilbertine,Olivetti,0.41,0.71875
2019-07-02,London Academy,Drusy,Benny,0.55,0.75
2019-07-02,London Academy,Ara,Loggie,0.64,0.46875
2019-07-02,London Academy,Ketti,Murrigans,0.42,0.59375
2019-07-02,London Academy,Sherlocke,Baselio,0.66,0.59375
2019-07-02,London Academy,Amalea,Ughi,0.53,0.5625
2019-07-02,London Academy,Julia,Taile,0.52,0.5
2019-07-02,London Academy,Ardis,Staniland,0.53,0.5
2019-07-02,London Academy,Claude,Duran,0.55,0.625
2019-07-02,London Academy,Andree,Romeo,0.52,0.78125
2019-07-02,London Academy,Ennis,Breinl,0.46,0.625
2019-07-02,London Academy,Tonnie,Brigshaw,0.46,0.6875
2019-05-02,Birmingham Academy,Yank,Cargill,0.44,0.46875
2019-05-02,Birmingham Academy,Jeremie,Giacobazzi,0.55,0.375
2019-05-02,Birmingham Academy,Shayne,St Louis,0.51,0.75
2019-05-02,Birmingham Academy,Timmy,Benzies,0.56,0.5625
2019-05-02,Birmingham Academy,Ettore,Elphee,0.49,0.59375
2019-05-02,Birmingham Academy,Rowland,Cabotto,0.49,0.5
2019-05-02,Birmingham Academy,Lawton,Redpath,0.57,0.84375
2019-05-02,Birmingham Academy,Theresina,Breckell,0.56,0.53125
2019-05-02,Birmingham Academy,Lem,Burbidge,0.54,0.75
2019-05-02,Birmingham Academy,Gilburt,Chamney,0.65,0.6875
2019-05-02,Birmingham Academy,Gray,Eadmeads,0.57,0.65625
2019-05-02,Birmingham Academy,Kizzee,Oliva,0.55,0.6875
2019-05-02,Birmingham Academy,Jeana,Schowenburg,0.59,0.6875
2019-05-02,Birmingham Academy,Rhodia,Valsler,0.47,0.59375
2019-05-02,Birmingham Academy,Ludovico,Orridge,0.52,0.53125
2019-05-02,Birmingham Academy,Chantal,Mailes,0.67,0.78125
2019-05-02,Birmingham Academy,Dean,Burnup,0.61,0.625
2019-05-02,Birmingham Academy,Auberon,O'Quin,0.67,0.65625
2019-05-02,Birmingham Academy,Rhys,Yakebovich,0.62,0.75
2019-05-02,Birmingham Academy,Gilbertine,Matteoni,0.5,0.8125
2019-05-02,Birmingham Academy,Donal,Mila,0.49,0.65625
2019-05-02,Birmingham Academy,Burtie,Garfitt,0.53,0.53125
2019-05-02,Birmingham Academy,Burnard,Antonsson,0.57,0.6875
2019-05-02,Birmingham Academy,Saree,Schwand,0.56,0.59375
2019-05-02,Birmingham Academy,Scarlett,Ciccarello,0.57,0.5
2019-05-02,Birmingham Academy,Yuma,Dowry,0.48,0.59375
2019-10-02,London Academy,Chickie,Dickens,0.51,0.6875
2019-10-02,London Academy,Maurise,Pawfoot,0.49,0.59375
2019-10-02,London Academy,Guilbert,Leet,0.5,0.65625
2019-10-02,London Academy,Sydelle,Russo,0.55,0.75
2019-10-02,London Academy,Mikaela,Quaife,0.44,0.40625
2019-10-02,London Academy,Perla,Haibel,0.55,0.46875
2019-10-02,London Academy,Alasteir,Cootes,0.5,0.5625
2019-10-02,London Academy,Audrye,Knightley,0.64,0.625
2019-10-02,London Academy,Gail,Basso,0.53,0.625
2019-10-02,London Academy,Nonnah,Gentreau,0.5,0.75
2019-10-02,London Academy,Antony,Eckert,0.56,0.78125
2019-10-02,London Academy,Pryce,Playden,0.53,0.5625
2019-10-02,London Academy,Blondy,Docker,0.6,0.6875
2019-10-02,London Academy,Aveline,Andrzej,0.42,0.78125
2019-10-02,London Academy,Patrice,Hawkshaw,0.57,0.53125
2019-10-02,London Academy,Ros,Hamerton,0.44,0.4375
2019-10-02,London Academy,Evelina,Owens,0.63,0.59375
2019-10-02,London Academy,Gabby,Mayor,0.47,0.625
2019-10-02,London Academy,Gery,Tilio,0.45,0.53125
2019-10-02,London Academy,Amaleta,Alred,0.54,0.625
2019-10-02,London Academy,Daren,Ouchterlony,0.56,0.78125
2019-10-02,London Academy,Justinian,Luscott,0.54,0.625
2019-10-02,London Academy,Michell,Fishlock,0.54,0.6875
2019-10-02,London Academy,Mariel,Dei,0.58,0.46875
2019-10-02,London Academy,Odella,Hurne,0.64,0.625
2019-10-02,London Academy,Cortney,Rudeyeard,0.62,0.75
2019-10-02,London Academy,Katleen,Trunks,0.57,0.53125
2019-10-02,London Academy,Gail,Paffot,0.66,0.6875
2019-10-02,London Academy,Freeland,Hawford,0.49,0.65625
2019-08-20,London Academy,Cacilie,Sennett,0.43,0.53125
2019-08-20,London Academy,Samuele,Whear,0.57,0.5625
2019-08-20,London Academy,Teador,Tinton,0.37,0.53125
2019-08-20,London Academy,Mahmud,Molineux,0.61,0.5625
2019-08-20,London Academy,See,Uden,0.48,0.6875
2019-08-20,London Academy,Garwood,Strowan,0.57,0.75
2019-08-20,London Academy,Pepi,Bome,0.58,0.5625
2019-08-20,London Academy,Maryellen,Vasovic,0.65,0.5
2019-08-20,London Academy,Dominique,Narbett,0.57,0.78125
2019-08-20,London Academy,Prentiss,Godman,0.62,0.5625
2019-08-20,London Academy,Carr,Kensall,0.56,0.625
2019-08-20,London Academy,Boote,Moan,0.58,0.59375
2019-08-20,London Academy,Tito,Greiswood,0.59,0.53125
2019-08-20,London Academy,Carlin,Stellino,0.62,0.65625
2019-08-20,London Academy,Sybille,Lavarack,0.45,0.625
2019-08-20,London Academy,Melisse,Craze,0.53,0.78125
2019-08-20,London Academy,Noami,Edworthye,0.6,0.6875
2019-08-20,London Academy,Mozelle,Grinnov,0.56,0.59375
2019-08-20,London Academy,Farand,Rotlauf,0.56,0.5625
2019-08-20,London Academy,Arch,Cookley,0.52,0.53125
